EntryID,Reader,soil_core_volume_cm3,sample_size,Pixel_Lat,Pixel_Long,soil_depth_depth_cm,hyphal_density_m_cm3,soil_core_volume_reported,pot_soil_volume_reported,cultivated1_wild0_Pironon2023,GrowthFormKnown,Growth_Form_Grass,Growth_Form_Herb,Growth_Form_Shrub,Growth_Form_Tree,AMF_richness,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,HumanModification,MODIS_NPP,SG_Depth_to_bedrock,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,crops_ESA,cultivated_grassland_2010_2022,earthEnvLandcover_class_barren,earthEnvLandcover_class_cultivated_managed_vegetation,earthEnvLandcover_class_evergreen_broadleaf_trees,earthEnvLandcover_class_evergreen_decid_needleleaf_trees,earthEnvLandcover_class_herbaceous_vegetation,earthEnvLandcover_class_mixed_other_trees,earthEnvLandcover_class_regularly_flooded_vegetation,earthEnvLandcover_class_shrubs,grassland_class_2001,grassland_class_2010_2022,grassland_class_2021,harmonized_aboveground_biomass,harmonized_belowground_biomass,isric_soil_proportion_of_sand,myco_veg_cover,nitrogen,phosphorus,sampling_intensity,uncultivated_grassland_2010_2022,Season_NorthernHemHarmonized.Spring,Season_NorthernHemHarmonized_Autumn,Season_NorthernHemHarmonized_Summer,Season_NorthernHemHarmonized_Winter,Season_NorthernHemHarmonized_NA
E4063,Coco,1574,11,40,116,20,0.89,1,0,1,1,1,0,0,0,26.52356339,1460,102.8338547,535.329895,284.8170471,113.2000046,404,678,3366,0.970506191,0.123652443,492.5,18.73096848,1.3125,0,0.259622097,0.45917353,2299.029053,189.3752899,42.6680336,73.06135559,4,0,0,0,0,0,0,0,87,0,13,0,0,0,138,84,855,20,3604,31.72174835,166.5278015,0,0,0,1,0,0
E4068,Coco,1573,11,40,116,20,0.8,1,0,1,1,0,1,0,0,26.52356339,1460,102.8338547,535.329895,284.8170471,113.2000046,404,678,3366,0.970506191,0.123652443,492.5,18.73096848,1.3125,0,0.259622097,0.45917353,2299.029053,189.3752899,42.6680336,73.06135559,4,0,0,0,0,0,0,0,87,0,13,0,0,0,138,84,855,20,3604,31.72174835,166.5278015,0,0,0,1,0,0
E4070,Coco,1572,11,40,116,20,0.78,1,0,1,1,0,1,0,0,26.52356339,1460,102.8338547,535.329895,284.8170471,113.2000046,404,678,3366,0.970506191,0.123652443,492.5,18.73096848,1.3125,0,0.259622097,0.45917353,2299.029053,189.3752899,42.6680336,73.06135559,4,0,0,0,0,0,0,0,87,0,13,0,0,0,138,84,855,20,3604,31.72174835,166.5278015,0,0,0,1,0,0
E4069,Coco,1571,11,40,116,20,0.72,1,0,1,1,0,1,0,0,26.52356339,1460,102.8338547,535.329895,284.8170471,113.2000046,404,678,3366,0.970506191,0.123652443,492.5,18.73096848,1.3125,0,0.259622097,0.45917353,2299.029053,189.3752899,42.6680336,73.06135559,4,0,0,0,0,0,0,0,87,0,13,0,0,0,138,84,855,20,3604,31.72174835,166.5278015,0,0,0,1,0,0
E4064,Coco,1570,11,40,116,20,0.53,1,0,1,1,1,0,0,0,26.52356339,1460,102.8338547,535.329895,284.8170471,113.2000046,404,678,3366,0.970506191,0.123652443,492.5,18.73096848,1.3125,0,0.259622097,0.45917353,2299.029053,189.3752899,42.6680336,73.06135559,4,0,0,0,0,0,0,0,87,0,13,0,0,0,138,84,855,20,3604,31.72174835,166.5278015,0,0,0,1,0,0
E1124,Rachael,1500,1,-27.96,-49.88,10,0.436,1,0,0,0,0,0,0,0,21.4569931,1107,135.516449,1840.528198,222.4833069,18.00167274,393,1509,4137,-0.008471155,0.929421425,1326,3.422651291,-5.6875,0,18.62102127,0.456587255,9794.448242,196.3437042,40.57990265,50.74799347,1,0,1,0,30,16,0,0,19,0,29,1,1,1,158,145,444,98,3767,5.651189804,0,0,0,0,0,1,0
E1125,Rachael,1500,1,-27.96,-49.88,10,0.519,1,0,0,0,0,0,0,0,21.4569931,1107,135.516449,1840.528198,222.4833069,18.00167274,393,1509,4137,-0.008471155,0.929421425,1326,3.422651291,-5.6875,0,18.62102127,0.456587255,9794.448242,196.3437042,40.57990265,50.74799347,1,0,1,0,30,16,0,0,19,0,29,1,1,1,158,145,444,98,3767,5.651189804,0,0,0,0,1,0,0
E1121,Rachael,1500,1,-27.96,-49.88,10,0.592,1,0,1,1,0,0,0,1,21.4569931,1107,135.516449,1840.528198,222.4833069,18.00167274,393,1509,4137,-0.008471155,0.929421425,1326,3.422651291,-5.6875,0,18.62102127,0.456587255,9794.448242,196.3437042,40.57990265,50.74799347,1,0,1,0,30,16,0,0,19,0,29,1,1,1,158,145,444,98,3767,5.651189804,0,0,0,0,0,1,0
E1123,Rachael,1500,1,-27.96,-49.88,10,0.601,1,0,1,1,0,0,0,1,21.4569931,1107,135.516449,1840.528198,222.4833069,18.00167274,393,1509,4137,-0.008471155,0.929421425,1326,3.422651291,-5.6875,0,18.62102127,0.456587255,9794.448242,196.3437042,40.57990265,50.74799347,1,0,1,0,30,16,0,0,19,0,29,1,1,1,158,145,444,98,3767,5.651189804,0,0,0,0,1,0,0
E1120,Rachael,1500,1,-27.96,-49.88,10,0.637,1,0,1,1,0,0,0,1,21.4569931,1107,135.516449,1840.528198,222.4833069,18.00167274,393,1509,4137,-0.008471155,0.929421425,1326,3.422651291,-5.6875,0,18.62102127,0.456587255,9794.448242,196.3437042,40.57990265,50.74799347,1,0,1,0,30,16,0,0,19,0,29,1,1,1,158,145,444,98,3767,5.651189804,0,0,0,0,0,1,0
E1122,Rachael,1500,1,-27.96,-49.88,10,1.03,1,0,1,1,0,0,0,1,21.4569931,1107,135.516449,1840.528198,222.4833069,18.00167274,393,1509,4137,-0.008471155,0.929421425,1326,3.422651291,-5.6875,0,18.62102127,0.456587255,9794.448242,196.3437042,40.57990265,50.74799347,1,0,1,0,30,16,0,0,19,0,29,1,1,1,158,145,444,98,3767,5.651189804,0,0,0,0,1,0,0
E3504,Rachael,1500,1,29.56,94.58,15,1.981132075,1,0,0,1,1,0,0,0,13.76479244,863,-16.45012474,1336.162231,114.5499496,85.19998932,658,827,3447,-0.108673468,-0.934369922,4474,16.9285965,18.3125,0,0,0.08801689,2489.233398,145.1607513,112.4615021,55.22238541,5,0,0,16,0,3,13,42,23,0,0,0,0,0,347,135,939,40.40404129,6292,26.50329208,15.94088745,0,1,0,0,0,0
E3503,Rachael,1500,1,29.56,94.56,15,2.61682243,1,0,0,1,1,0,0,0,13.08632278,1046.999878,29.54798317,1032.565674,149.5153809,85.69831848,631,-663,2478,0.84716785,-0.394619197,3644.5,25.45693398,26.4375,0,0,0.180010304,4182.227539,182.9693604,120.9020538,61.04795074,5,0,0,0,0,4,16,19,60,0,0,0,0,0,349,137,1055,40.40404129,6496,21.3523922,15.94088745,0,1,0,0,0,0
E3511,Rachael,1500,1,29.56,94.56,15,2.61682243,1,0,0,1,0,1,0,0,13.08632278,1046.999878,29.54798317,1032.565674,149.5153809,85.69831848,631,-663,2478,0.84716785,-0.394619197,3644.5,25.45693398,26.4375,0,0,0.180010304,4182.227539,182.9693604,120.9020538,61.04795074,5,0,0,0,0,4,16,19,60,0,0,0,0,0,349,137,1055,40.40404129,6496,21.3523922,15.94088745,0,1,0,0,0,0
E3512,Rachael,1500,1,29.56,94.58,15,3.490566038,1,0,0,1,0,1,0,0,13.76479244,863,-16.45012474,1336.162231,114.5499496,85.19998932,658,827,3447,-0.108673468,-0.934369922,4474,16.9285965,18.3125,0,0,0.08801689,2489.233398,145.1607513,112.4615021,55.22238541,5,0,0,16,0,3,13,42,23,0,0,0,0,0,347,135,939,40.40404129,6292,26.50329208,15.94088745,0,1,0,0,0,0
E3502,Rachael,1500,1,29.57,94.56,15,1.666666667,1,0,0,1,1,0,0,0,18.23706436,1069.999878,34.9785614,1013.447083,153.1298676,85.69831848,652,-251,3199,-0.950796127,-0.308469176,3510,26.16130447,-19,0,0,0.106412426,4025.300537,188.5988922,106.8892517,60.58094788,5,0,0,0,0,21,21,14,45,0,0,0,0,0,352,158,925,40.40404129,5962,19.3311882,15.94088745,0,1,0,0,0,0
E3510,Rachael,1500,1,29.57,94.56,15,2.01754386,1,0,0,1,0,1,0,0,18.23706436,1069.999878,34.9785614,1013.447083,153.1298676,85.69831848,652,-251,3199,-0.950796127,-0.308469176,3510,26.16130447,-19,0,0,0.106412426,4025.300537,188.5988922,106.8892517,60.58094788,5,0,0,0,0,21,21,14,45,0,0,0,0,0,352,158,925,40.40404129,5962,19.3311882,15.94088745,0,1,0,0,0,0
E3505,Rachael,1500,1,29.58,94.59,15,2.19047619,1,0,0,1,1,0,0,0,13.5226841,844.999939,-9.567507744,1341.223389,120.44944,85.20163727,946,3022,2951,0.650616765,-0.758555055,4308.5,24.13293839,-0.25,0,0,0.088990793,2799.51416,156.3234558,140.8631287,55.66524887,5,0,0,0,11,26,56,7,0,0,0,0,0,0,677,209,964,40.40404129,6459,20.53189659,15.94088745,0,1,0,0,0,0
E3513,Rachael,1500,1,29.58,94.59,15,2.952380952,1,0,0,1,0,1,0,0,13.5226841,844.999939,-9.567507744,1341.223389,120.44944,85.20163727,946,3022,2951,0.650616765,-0.758555055,4308.5,24.13293839,-0.25,0,0,0.088990793,2799.51416,156.3234558,140.8631287,55.66524887,5,0,0,0,11,26,56,7,0,0,0,0,0,0,677,209,964,40.40404129,6459,20.53189659,15.94088745,0,1,0,0,0,0
E3514,Rachael,1500,1,29.59,94.6,15,2.293577982,1,0,0,1,0,1,0,0,11.81898308,815.9998779,-12.53439903,1397.286621,118.4824753,85.19998932,644,1385,2833,0.470235944,-0.882477582,4385.5,16.5989151,2.5,0,0,0.086783797,2880.700928,173.5430145,130.8663025,54.69148254,5,0,0,0,0,25,38,22,15,0,0,0,0,0,498,172,959,40.40404129,6785,23.54535484,15.94088745,0,1,0,0,0,0
E3506,Rachael,1500,1,29.59,94.6,15,3.119266055,1,0,0,1,1,0,0,0,11.81898308,815.9998779,-12.53439903,1397.286621,118.4824753,85.19998932,644,1385,2833,0.470235944,-0.882477582,4385.5,16.5989151,2.5,0,0,0.086783797,2880.700928,173.5430145,130.8663025,54.69148254,5,0,0,0,0,25,38,22,15,0,0,0,0,0,498,172,959,40.40404129,6785,23.54535484,15.94088745,0,1,0,0,0,0
E3517,Rachael,1500,1,29.61,94.65,15,1.666666667,1,0,0,1,0,1,0,0,15.08031368,770,-23.64974785,1676.161743,110.4002151,84.69831085,1253,1752,2262,0.834048986,-0.482360005,4536.5,8.996892929,-17.6875,0,0,0.08829882,1884.322021,168.0957031,93.98917389,58.19145584,5,0,0,0,0,0,0,66,0,0,0,2,2,2,67,74,856,40.40404129,5003,22.90486717,15.67883778,1,1,0,0,0,0
E3507,Rachael,1500,1,29.61,94.62,15,1.696428571,1,0,0,1,1,0,0,0,13.2408905,813.999939,-8.764023781,1546.238647,122.2853775,85.20163727,1271,299,1650,-0.771856904,-0.252550542,4259,10.65235806,-19.25,0,0,0.103767812,3157.277588,156.9749298,137.861145,56.44975662,5,0,0,0,0,35,0,62,0,0,0,0,0,0,314,136,892,40.40404129,5402,18.81665993,15.94088745,0,1,0,0,0,0
E3509,Rachael,1500,1,29.61,94.65,15,2.037037037,1,0,0,1,1,0,0,0,15.08031368,770,-23.64974785,1676.161743,110.4002151,84.69831085,1253,1752,2262,0.834048986,-0.482360005,4536.5,8.996892929,-17.6875,0,0,0.08829882,1884.322021,168.0957031,93.98917389,58.19145584,5,0,0,0,0,0,0,66,0,0,0,2,2,2,67,74,856,40.40404129,5003,22.90486717,15.67883778,1,1,0,0,0,0
E3515,Rachael,1500,1,29.61,94.62,15,2.5,1,0,0,1,0,1,0,0,13.2408905,813.999939,-8.764023781,1546.238647,122.2853775,85.20163727,1271,299,1650,-0.771856904,-0.252550542,4259,10.65235806,-19.25,0,0,0.103767812,3157.277588,156.9749298,137.861145,56.44975662,5,0,0,0,0,35,0,62,0,0,0,0,0,0,314,136,892,40.40404129,5402,18.81665993,15.94088745,0,1,0,0,0,0
E3516,Rachael,1500,1,29.63,94.63,15,1.272727273,1,0,0,1,0,1,0,0,14.4434948,787,-13.76726341,1648.956543,118.3162231,85.29831696,1144,89,2300,-0.610787153,0.407964885,4355.5,11.59308338,-17.1875,0,0,0.101961538,1275.327271,145.0336609,97.77754211,57.56789017,5,0,0,0,0,0,10,51,0,0,9,2,2,2,189,116,919,40.40404129,5498,23.1415863,15.94088745,1,1,0,0,0,0
E3508,Rachael,1500,1,29.63,94.63,15,1.909090909,1,0,0,1,1,0,0,0,14.4434948,787,-13.76726341,1648.956543,118.3162231,85.29831696,1144,89,2300,-0.610787153,0.407964885,4355.5,11.59308338,-17.1875,0,0,0.101961538,1275.327271,145.0336609,97.77754211,57.56789017,5,0,0,0,0,0,10,51,0,0,9,2,2,2,189,116,919,40.40404129,5498,23.1415863,15.94088745,1,1,0,0,0,0
E3424,Rachael,1368.11,3,21.63,72.2,30,0.559935897,1,0,0,1,0,0,0,1,38.15373993,2364,269.48349,812.0080566,329.4499207,139.8050079,724,73,3401,-0.361256689,0.916478336,47,0.507988214,0.5625,0,3.519976139,0.623341441,1976.410767,200,7.844038963,74.94348145,13,1,0,0,100,0,0,0,0,0,0,0,0,0,12,2,836,30,1156,2.417043447,2.997000694,0,0,0,0,1,0
E3423,Rachael,1368.11,3,21.63,72.2,30,0.859230769,1,0,0,1,0,0,0,1,38.15373993,2364,269.48349,812.0080566,329.4499207,139.8050079,724,73,3401,-0.361256689,0.916478336,47,0.507988214,0.5625,0,3.519976139,0.623341441,1976.410767,200,7.844038963,74.94348145,13,1,0,0,100,0,0,0,0,0,0,0,0,0,12,2,836,30,1156,2.417043447,2.997000694,0,0,0,0,1,0
E3422,Rachael,1368.11,3,21.63,72.2,30,1.213205128,1,0,0,1,0,0,0,1,38.15373993,2364,269.48349,812.0080566,329.4499207,139.8050079,724,73,3401,-0.361256689,0.916478336,47,0.507988214,0.5625,0,3.519976139,0.623341441,1976.410767,200,7.844038963,74.94348145,13,1,0,0,100,0,0,0,0,0,0,0,0,0,12,2,836,30,1156,2.417043447,2.997000694,0,0,0,0,1,0
E3041,Rachael,1350,5,45.43,-73.93,15,0.41,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3045,Rachael,1350,5,45.43,-73.93,15,0.45,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3044,Rachael,1350,5,45.43,-73.93,15,0.76,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3040,Rachael,1350,5,45.43,-73.93,15,0.87,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3043,Rachael,1350,5,45.43,-73.93,15,1.2,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3039,Rachael,1350,5,45.43,-73.93,15,1.4,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3042,Rachael,1350,5,45.43,-73.93,15,1.6,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E3038,Rachael,1350,5,45.43,-73.93,15,1.64,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
E1749,Rachael,1178.1,5,30.34,24.57,30,0.0366,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
E1750,Rachael,1178.1,5,30.34,24.57,30,0.0557,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
E147,Rachael,1178.1,1,40.08,116.9,15,0.555555556,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E146,Rachael,1178.1,1,40.08,116.9,15,0.748148148,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E148,Rachael,1178.1,1,40.08,116.9,15,0.888888889,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E145,Rachael,1178.1,1,40.08,116.9,15,1.748148148,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E151,Rachael,1178.1,1,40.08,116.9,15,2.555555556,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E152,Rachael,1178.1,1,40.08,116.9,15,2.955555556,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E150,Rachael,1178.1,1,40.08,116.9,15,3.214814815,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E149,Rachael,1178.1,1,40.08,116.9,15,5.340740741,1,0,1,1,1,0,0,0,49.81902695,1407,128.5,626.1833496,312.5,119.5,814,3204,2590,-0.630903721,-0.22882396,34,0.097832069,0.0625,0,3.30E-05,0.809970021,3697.089844,200,13.24056816,79.11061859,4,1,0,0,100,0,0,0,0,0,0,0,0,0,19,5,809,70,1629,38.69136047,113.9796219,0,0,0,1,0,0
E3420,Justin,1005,4,40,106.9,20,4.236111111,1,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
E3421,Justin,1005,4,40.22,95.18,20,10.35211268,1,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
E3419,Justin,1005,4,40.55,107.63,20,8.01369863,1,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
E3418,Justin,1005,4,42.47,119.45,20,8.074074074,1,0,1,1,0,0,0,1,20.18923569,1439,83.5,350.5663147,295.483551,107.0033188,1425,3299,1710,-0.955360174,0.220830142,491,0.52773416,0.9375,0,15.40833092,0.67752564,2378.500488,200,13.03361511,84.69848633,4,1,0,0,73,0,0,0,0,0,0,0,0,0,17,52,969,89,2324,36.29701996,2.499795914,0,1,0,0,0,0
E3940,Coco,1000,25,30.87,110.74,30,1.645423729,1,0,0,1,0,0,0,1,27.438694,1134,124.2971725,1798.540527,259.2971802,56.69832993,507,841,2384,-0.995023251,0.001216006,1098.5,27.23901749,-18.75,0,0,0.444591701,5458.927734,181.1523132,32.61397171,58.46247864,4,0,0,0,54,0,11,0,17,0,18,0,0,0,170,61,661,49,4145,15.25231171,27.89075279,0,0,1,0,0,0
E3944,Coco,1000,25,30.91,110.77,30,1.07671875,1,0,0,1,0,0,0,1,36.2689743,1179.999878,152.1283417,1439.803711,287.1280518,57.10502243,471,-1457,2912,0.482828408,-0.82886225,667,16.58760071,-10.25,0,0,0.478682995,6135.451172,190.0352478,33.0262413,62.56227875,4,0,0,0,53,0,0,0,47,0,0,0,0,0,287,106,655,49,3859,16.19982147,27.89075279,0,0,1,0,0,0
E3942,Coco,1000,25,30.92,110.76,30,2.06192,1,0,0,1,0,0,0,1,38.07693481,1198,165.8295441,1311.344727,300.8295593,57.20502472,280,1284,5079,-0.633092165,-0.774069667,445.5,17.68446732,-14.8125,0,0.003067389,0.480509698,6679.043457,198.1694946,30.17422104,62.91339493,4,0,0,0,37,0,17,0,36,0,10,0,0,0,199,74,685,49,3130,15.270751,27.89075279,0,0,1,0,0,0
E3941,Coco,1000,25,30.93,110.74,30,1.716153846,1,0,0,1,0,0,0,1,36.35990524,1212,157.9979095,1172.074097,292.9811707,57.10671234,597,4056,3763,-0.69682157,-0.716515839,576.5,27.27068329,3.3125,0,5.73563242,0.367512375,5268.377441,174.8168793,26.82268333,62.48126602,4,0,0,0,38,0,6,0,42,0,14,0,0,0,228,78,675,49,2931,18.19806671,27.89075279,0,0,1,0,0,0
E3943,Coco,1000,25,30.94,110.71,30,1.162615385,1,0,0,1,0,0,0,1,34.12101746,1218,167.6174774,1221.835083,301.6177673,55.90501404,224,1970,5928,0.487504005,0.857500553,458,9.66459465,11.5625,0,0,0.55898726,6271.911133,191.9513092,26.58147621,61.49702835,4,0,0,0,38,0,16,0,35,0,11,0,0,0,219,92,677,49,2826,15.7859993,29.04449463,0,0,1,0,0,0
E3267,Rachael,1000,12,37.56,128.07,30,11.22147287,1,0,0,0,0,0,0,0,25.56926537,1021,110.3492737,1434.284546,275.3327332,97.6966629,951,-1262,2259,-0.130180821,-0.38938874,281.5,7.144078255,4.0625,0,0.71807766,0.366227329,7979.924316,198.9646912,53.64595413,59.50326157,4,0,0,3,0,0,13,0,84,0,0,0,0,0,472,144,598,20,5506,58.33005905,1.780950904,0,0,0,0,0,1
E3270,Rachael,1000,12,37.68,128.89,30,4.746785714,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
E3268,Rachael,1000,12,37.72,127.61,30,7.553730159,1,0,0,0,0,0,0,0,25.27626991,1004,108.5342331,1357.348022,273.5341492,102.399971,823,3861,3567,-0.161119699,-0.84918344,280.5,12.32128334,9.25,0,0,0.472937971,6900.428223,178.3829193,71.28538513,59.09553146,4,0,0,0,0,0,20,0,80,0,0,0,0,0,446,157,777,20,5396,71.42697144,1.571207881,0,0,0,0,0,1
E3269,Rachael,1000,12,38.3,128.46,30,7.400416667,1,0,0,0,0,0,0,0,22.97199631,1083,108.5680161,1650.48938,253.5841827,76.79496765,792,3457,3213,0.895379066,0.445286214,243.5,10.97386646,-4.5,0,0.023105718,0.370940864,8553.626953,195.4400482,57.06491852,57.82426834,4,0,0,0,0,0,8,0,67,0,0,0,0,0,565,177,750,20,6493,67.02282715,1.30286324,0,0,0,0,0,1
E342,Justin,1000,6,45.43,-73.93,20,0.231884058,1,0,1,1,1,0,0,0,25.17440224,918,69.5,1044.871826,253.5,13.99997234,985,1858,1924,-0.112429351,0.268437952,35,0.306004524,0.3125,0,38.45299911,0.70979768,5403.929199,200,49.93118668,62.12562561,4,1,0,0,67,0,0,4,9,0,0,0,0,0,66,90,826,40,5582,45.0522995,168.6311798,0,0,0,0,0,1
